inode,parent-inode,directory-depth,"filename","fileExtension",UID,GID,st_size,st_dev,st_blocks,st_nlink,"st_mode",st_atime,st_mtime,st_ctime,pw_fcount,pw_dirsum
6441313931,6441313929,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/infopath.en-us/setup.xml","xml",65534,65534,1795,59,96,1,"0100770",1438377427,1438377427,1610038237,-1,0
6433651029,6441313929,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/infopath.en-us/infopathmui.msi","msi",65534,65534,2383872,59,5728,1,"0100770",1438366604,1438366604,1610038237,-1,0
6441313929,6433650505,2,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/infopath.en-us","",65534,65534,120,59,64,2,"0040770",1610038237,1610038237,1610038252,4,6298547
6441313916,6441313915,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/osmux.en-us/osmuxmui.cab","cab",65534,65534,4230701,59,9504,1,"0100770",1438367682,1438367682,1610038231,-1,0
6441313917,6441313915,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/osmux.en-us/osmuxmui.xml","xml",65534,65534,1458,59,96,1,"0100770",1438362226,1438362226,1610038232,-1,0
6433650955,6441313915,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/osmux.en-us/osmuxmui.msi","msi",65534,65534,1060864,59,3152,1,"0100770",1438366765,1438366765,1610038232,-1,0
6433650958,6441313915,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/osmux.en-us/setup.xml","xml",65534,65534,2454,59,96,1,"0100770",1438377428,1438377428,1610038232,-1,0
6441313915,6433650505,2,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/osmux.en-us","",65534,65534,117,59,64,2,"0040770",1610038232,1610038232,1610038246,4,5295477
6433650984,6433650983,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/outlook.en-us/outlookmui.msi","msi",65534,65534,2830336,59,6608,1,"0100770",1438366775,1438366775,1610038234,-1,0
6433650987,6433650983,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/outlook.en-us/outlklr.cab","cab",65534,65534,4009185,59,10768,1,"0100770",1438367681,1438367681,1610038234,-1,0
6433650990,6433650983,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/outlook.en-us/setup.xml","xml",65534,65534,3870,59,96,1,"0100770",1438377429,1438377429,1610038234,-1,0
6441313924,6433650983,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/outlook.en-us/outlookmui.xml","xml",65534,65534,2837,59,96,1,"0100770",1438362277,1438362277,1610038234,-1,0
6433650983,6433650505,2,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/outlook.en-us","",65534,65534,120,59,64,2,"0040770",1610038234,1610038234,1610038249,4,6846228
6433651059,6433651058,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2019/Office/Data/v64.cab","cab",65534,65534,9791,59,144,1,"0100770",1602783234,1602783234,1610038241,-1,0
6441313952,6433651058,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2019/Office/Data/v64_16.0.10367.20048.cab","cab",65534,65534,9791,59,144,1,"0100770",1602783234,1602783234,1610038241,-1,0
6433651058,6433651057,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2019/Office/Data","",65534,65534,101,59,64,3,"0040770",1610038241,1610038241,1610038256,3,19769
6433650547,6433650546,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/en-us/access16.opal","opal",65534,65534,124628,59,816,1,"0100770",1438229176,1438229176,1610038186,-1,0
6441313702,6433650546,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/en-us/office16.opal","opal",65534,65534,959504,59,2960,1,"0100770",1438229178,1438229178,1610038186,-1,0
6433650550,6433650546,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/en-us/pub16.opal","opal",65534,65534,54498,59,384,1,"0100770",1438229179,1438229179,1610038187,-1,0
6433650553,6433650546,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/en-us/proj16.opal","opal",65534,65534,218778,59,992,1,"0100770",1438229179,1438229179,1610038187,-1,0
6433650556,6433650546,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/en-us/outlk16.opal","opal",65534,65534,619324,59,1776,1,"0100770",1438229179,1438229179,1610038187,-1,0
6433650559,6433650546,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/en-us/onent16.opal","opal",65534,65534,95882,59,624,1,"0100770",1438229178,1438229178,1610038187,-1,0
6433650562,6433650546,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/en-us/ppt16.opal","opal",65534,65534,195182,59,944,1,"0100770",1438229179,1438229179,1610038187,-1,0
6433650565,6433650546,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/en-us/excel16.opal","opal",65534,65534,244138,59,1040,1,"0100770",1438229177,1438229177,1610038188,-1,0
6433650568,6433650546,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/en-us/spd16.opal","opal",65534,65534,17426,59,192,1,"0100770",1438229179,1438229179,1610038188,-1,0
6441313705,6433650546,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/en-us/visio16.opal","opal",65534,65534,136500,59,832,1,"0100770",1438229180,1438229180,1610038188,-1,0
6441313708,6433650546,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/en-us/octres.dll","dll",65534,65534,418016,59,1392,1,"0100770",1438350035,1438350035,1610038188,-1,0
6441313709,6433650546,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/en-us/word16.opal","opal",65534,65534,310974,59,1168,1,"0100770",1438229180,1438229180,1610038188,-1,0
6433650546,6433650529,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/en-us","",65534,65534,352,59,64,2,"0040770",1610038188,1610038188,1610038201,12,3394850
6433650715,6433650714,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-tw/access16.opal","opal",65534,65534,82232,59,576,1,"0100770",1438236826,1438236826,1610038202,-1,0
6441313771,6433650714,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-tw/office16.opal","opal",65534,65534,649296,59,1840,1,"0100770",1438236829,1438236829,1610038203,-1,0
6433650718,6433650714,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-tw/pub16.opal","opal",65534,65534,32730,59,240,1,"0100770",1438236830,1438236830,1610038203,-1,0
6441313774,6433650714,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-tw/proj16.opal","opal",65534,65534,144720,59,848,1,"0100770",1438236830,1438236830,1610038203,-1,0
6441313777,6433650714,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-tw/outlk16.opal","opal",65534,65534,370130,59,1296,1,"0100770",1438236830,1438236830,1610038203,-1,0
6433650721,6433650714,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-tw/onent16.opal","opal",65534,65534,65778,59,480,1,"0100770",1438236830,1438236830,1610038203,-1,0
6433650724,6433650714,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-tw/ppt16.opal","opal",65534,65534,125398,59,816,1,"0100770",1438236830,1438236830,1610038203,-1,0
6441313780,6433650714,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-tw/excel16.opal","opal",65534,65534,156726,59,880,1,"0100770",1438236828,1438236828,1610038204,-1,0
6441313783,6433650714,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-tw/spd16.opal","opal",65534,65534,14626,59,144,1,"0100770",1438236831,1438236831,1610038204,-1,0
6433650727,6433650714,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-tw/visio16.opal","opal",65534,65534,91374,59,624,1,"0100770",1438236831,1438236831,1610038204,-1,0
6433650730,6433650714,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-tw/lync16.opal","opal",65534,65534,16912,59,192,1,"0100770",1438236828,1438236828,1610038204,-1,0
6441313786,6433650714,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-tw/octres.dll","dll",65534,65534,388264,59,1328,1,"0100770",1438349903,1438349903,1610038204,-1,0
6441313789,6433650714,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-tw/word16.opal","opal",65534,65534,200580,59,960,1,"0100770",1438236831,1438236831,1610038205,-1,0
6433650714,6433650529,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-tw","",65534,65534,381,59,64,2,"0040770",1610038204,1610038204,1610038217,13,2338766
6433650802,6433650801,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ko-kr/access16.opal","opal",65534,65534,94366,59,624,1,"0100770",1438236816,1438236816,1610038213,-1,0
6441313844,6433650801,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ko-kr/office16.opal","opal",65534,65534,724692,59,1984,1,"0100770",1438236818,1438236818,1610038213,-1,0
6433650805,6433650801,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ko-kr/pub16.opal","opal",65534,65534,39000,59,288,1,"0100770",1438236819,1438236819,1610038213,-1,0
6441313847,6433650801,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ko-kr/proj16.opal","opal",65534,65534,165022,59,896,1,"0100770",1438236819,1438236819,1610038213,-1,0
6441313850,6433650801,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ko-kr/outlk16.opal","opal",65534,65534,433680,59,1408,1,"0100770",1438236819,1438236819,1610038213,-1,0
6433650808,6433650801,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ko-kr/onent16.opal","opal",65534,65534,73376,59,480,1,"0100770",1438236818,1438236818,1610038213,-1,0
6433650811,6433650801,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ko-kr/ppt16.opal","opal",65534,65534,144202,59,848,1,"0100770",1438236819,1438236819,1610038214,-1,0
6433650814,6433650801,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ko-kr/excel16.opal","opal",65534,65534,179924,59,912,1,"0100770",1438236817,1438236817,1610038214,-1,0
6433650817,6433650801,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ko-kr/spd16.opal","opal",65534,65534,15376,59,144,1,"0100770",1438236819,1438236819,1610038214,-1,0
6433650820,6433650801,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ko-kr/visio16.opal","opal",65534,65534,103566,59,672,1,"0100770",1438236819,1438236819,1610038214,-1,0
6441313853,6433650801,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ko-kr/lync16.opal","opal",65534,65534,18912,59,192,1,"0100770",1438236817,1438236817,1610038214,-1,0
6433650823,6433650801,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ko-kr/octres.dll","dll",65534,65534,397024,59,1344,1,"0100770",1438349915,1438349915,1610038215,-1,0
6433650826,6433650801,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ko-kr/word16.opal","opal",65534,65534,228386,59,1008,1,"0100770",1438236820,1438236820,1610038215,-1,0
6433650801,6433650529,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ko-kr","",65534,65534,381,59,64,2,"0040770",1610038215,1610038215,1610038227,13,2617526
6433650574,6433650573,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/pt-br/access16.opal","opal",65534,65534,137136,59,832,1,"0100770",1438236819,1438236819,1610038189,-1,0
6433650577,6433650573,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/pt-br/office16.opal","opal",65534,65534,1044744,59,2608,1,"0100770",1438236820,1438236820,1610038189,-1,0
6433650580,6433650573,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/pt-br/pub16.opal","opal",65534,65534,61520,59,432,1,"0100770",1438236821,1438236821,1610038189,-1,0
6441313712,6433650573,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/pt-br/proj16.opal","opal",65534,65534,237480,59,1024,1,"0100770",1438236821,1438236821,1610038189,-1,0
6441313715,6433650573,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/pt-br/outlk16.opal","opal",65534,65534,691888,59,1920,1,"0100770",1438236821,1438236821,1610038190,-1,0
6433650583,6433650573,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/pt-br/onent16.opal","opal",65534,65534,104078,59,672,1,"0100770",1438236820,1438236820,1610038190,-1,0
6433650584,6433650573,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/pt-br/ppt16.opal","opal",65534,65534,217106,59,992,1,"0100770",1438236821,1438236821,1610038190,-1,0
6441313720,6433650573,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/pt-br/excel16.opal","opal",65534,65534,273728,59,1104,1,"0100770",1438236819,1438236819,1610038191,-1,0
6441313723,6433650573,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/pt-br/spd16.opal","opal",65534,65534,18748,59,192,1,"0100770",1438236821,1438236821,1610038191,-1,0
6433650587,6433650573,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/pt-br/visio16.opal","opal",65534,65534,148532,59,864,1,"0100770",1438236821,1438236821,1610038191,-1,0
6441313726,6433650573,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/pt-br/lync16.opal","opal",65534,65534,27288,59,240,1,"0100770",1438236819,1438236819,1610038191,-1,0
6433650590,6433650573,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/pt-br/octres.dll","dll",65534,65534,431872,59,1408,1,"0100770",1438349895,1438349895,1610038191,-1,0
6433650593,6433650573,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/pt-br/word16.opal","opal",65534,65534,345270,59,1248,1,"0100770",1438236822,1438236822,1610038191,-1,0
6433650573,6433650529,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/pt-br","",65534,65534,381,59,64,2,"0040770",1610038191,1610038191,1610038203,13,3739390
6433650687,6433650686,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ja-jp/access16.opal","opal",65534,65534,94682,59,624,1,"0100770",1438236815,1438236815,1610038200,-1,0
6433650690,6433650686,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ja-jp/office16.opal","opal",65534,65534,747126,59,2032,1,"0100770",1438236817,1438236817,1610038200,-1,0
6433650693,6433650686,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ja-jp/pub16.opal","opal",65534,65534,38518,59,288,1,"0100770",1438236818,1438236818,1610038200,-1,0
6441313757,6433650686,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ja-jp/proj16.opal","opal",65534,65534,163690,59,880,1,"0100770",1438236818,1438236818,1610038200,-1,0
6441313760,6433650686,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ja-jp/outlk16.opal","opal",65534,65534,442298,59,1424,1,"0100770",1438236817,1438236817,1610038201,-1,0
6433650698,6433650686,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ja-jp/onent16.opal","opal",65534,65534,73980,59,528,1,"0100770",1438236817,1438236817,1610038201,-1,0
6433650701,6433650686,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ja-jp/ppt16.opal","opal",65534,65534,146586,59,848,1,"0100770",1438236817,1438236817,1610038201,-1,0
6433650704,6433650686,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ja-jp/excel16.opal","opal",65534,65534,182448,59,928,1,"0100770",1438236815,1438236815,1610038201,-1,0
6433650707,6433650686,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ja-jp/spd16.opal","opal",65534,65534,15766,59,144,1,"0100770",1438236818,1438236818,1610038201,-1,0
6441313763,6433650686,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ja-jp/visio16.opal","opal",65534,65534,104190,59,672,1,"0100770",1438236818,1438236818,1610038202,-1,0
6433650710,6433650686,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ja-jp/lync16.opal","opal",65534,65534,18926,59,192,1,"0100770",1438236815,1438236815,1610038202,-1,0
6433650713,6433650686,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ja-jp/octres.dll","dll",65534,65534,399528,59,1344,1,"0100770",1438349900,1438349900,1610038202,-1,0
6441313766,6433650686,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ja-jp/word16.opal","opal",65534,65534,231922,59,1024,1,"0100770",1438236818,1438236818,1610038202,-1,0
6433650686,6433650529,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/ja-jp","",65534,65534,381,59,64,2,"0040770",1610038202,1610038202,1610038215,13,2659660
6433650732,6433650731,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/fr-fr/access16.opal","opal",65534,65534,140902,59,848,1,"0100770",1438236825,1438236825,1610038205,-1,0
6433650735,6433650731,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/fr-fr/office16.opal","opal",65534,65534,1080076,59,2672,1,"0100770",1438236829,1438236829,1610038205,-1,0
6433650738,6433650731,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/fr-fr/pub16.opal","opal",65534,65534,62908,59,432,1,"0100770",1438236831,1438236831,1610038205,-1,0
6441313794,6433650731,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/fr-fr/proj16.opal","opal",65534,65534,241096,59,1040,1,"0100770",1438236831,1438236831,1610038205,-1,0
6441313797,6433650731,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/fr-fr/outlk16.opal","opal",65534,65534,719276,59,1968,1,"0100770",1438236830,1438236830,1610038206,-1,0
6433650741,6433650731,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/fr-fr/onent16.opal","opal",65534,65534,107738,59,720,1,"0100770",1438236830,1438236830,1610038206,-1,0
6441313800,6433650731,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/fr-fr/ppt16.opal","opal",65534,65534,224720,59,1008,1,"0100770",1438236830,1438236830,1610038206,-1,0
6441313803,6433650731,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/fr-fr/excel16.opal","opal",65534,65534,281710,59,1120,1,"0100770",1438236828,1438236828,1610038206,-1,0
6433650744,6433650731,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/fr-fr/spd16.opal","opal",65534,65534,19016,59,192,1,"0100770",1438236831,1438236831,1610038206,-1,0
6441313806,6433650731,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/fr-fr/visio16.opal","opal",65534,65534,154270,59,864,1,"0100770",1438236831,1438236831,1610038206,-1,0
6441313809,6433650731,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/fr-fr/lync16.opal","opal",65534,65534,28280,59,240,1,"0100770",1438236828,1438236828,1610038207,-1,0
6433650747,6433650731,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/fr-fr/octres.dll","dll",65534,65534,439544,59,1424,1,"0100770",1438349904,1438349904,1610038207,-1,0
6433650750,6433650731,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/fr-fr/word16.opal","opal",65534,65534,354680,59,1264,1,"0100770",1438236831,1438236831,1610038207,-1,0
6433650731,6433650529,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/fr-fr","",65534,65534,381,59,64,2,"0040770",1610038207,1610038207,1610038220,13,3854216
6433650754,6433650753,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/it-it/access16.opal","opal",65534,65534,139990,59,848,1,"0100770",1438236822,1438236822,1610038207,-1,0
6441313812,6433650753,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/it-it/office16.opal","opal",65534,65534,1078834,59,2672,1,"0100770",1438236824,1438236824,1610038207,-1,0
6433650755,6433650753,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/it-it/pub16.opal","opal",65534,65534,64238,59,432,1,"0100770",1438236825,1438236825,1610038208,-1,0
6441313817,6433650753,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/it-it/proj16.opal","opal",65534,65534,245798,59,1056,1,"0100770",1438236825,1438236825,1610038208,-1,0
6441313820,6433650753,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/it-it/outlk16.opal","opal",65534,65534,723264,59,1984,1,"0100770",1438236824,1438236824,1610038208,-1,0
6433650758,6433650753,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/it-it/onent16.opal","opal",65534,65534,110042,59,720,1,"0100770",1438236824,1438236824,1610038208,-1,0
6441313823,6433650753,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/it-it/ppt16.opal","opal",65534,65534,224438,59,1008,1,"0100770",1438236824,1438236824,1610038208,-1,0
6441313826,6433650753,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/it-it/excel16.opal","opal",65534,65534,282812,59,1120,1,"0100770",1438236822,1438236822,1610038209,-1,0
6433650761,6433650753,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/it-it/spd16.opal","opal",65534,65534,18990,59,192,1,"0100770",1438236825,1438236825,1610038209,-1,0
6441313829,6433650753,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/it-it/visio16.opal","opal",65534,65534,154390,59,864,1,"0100770",1438236825,1438236825,1610038209,-1,0
6441313832,6433650753,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/it-it/lync16.opal","opal",65534,65534,27442,59,240,1,"0100770",1438236822,1438236822,1610038209,-1,0
6433650764,6433650753,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/it-it/octres.dll","dll",65534,65534,434952,59,1424,1,"0100770",1438349906,1438349906,1610038209,-1,0
6441313833,6433650753,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/it-it/word16.opal","opal",65534,65534,354700,59,1264,1,"0100770",1438236826,1438236826,1610038210,-1,0
6433650753,6433650529,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/it-it","",65534,65534,381,59,64,2,"0040770",1610038210,1610038210,1610038222,13,3859890
6433650770,6433650769,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-cn/access16.opal","opal",65534,65534,81294,59,528,1,"0100770",1438236821,1438236821,1610038210,-1,0
6433650773,6433650769,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-cn/office16.opal","opal",65534,65534,641302,59,1824,1,"0100770",1438236823,1438236823,1610038210,-1,0
6433650776,6433650769,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-cn/pub16.opal","opal",65534,65534,31842,59,240,1,"0100770",1438236824,1438236824,1610038210,-1,0
6433650779,6433650769,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-cn/proj16.opal","opal",65534,65534,142864,59,848,1,"0100770",1438236824,1438236824,1610038210,-1,0
6433650782,6433650769,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-cn/outlk16.opal","opal",65534,65534,364472,59,1280,1,"0100770",1438236823,1438236823,1610038211,-1,0
6433650785,6433650769,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-cn/onent16.opal","opal",65534,65534,65258,59,432,1,"0100770",1438236823,1438236823,1610038211,-1,0
6433650788,6433650769,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-cn/ppt16.opal","opal",65534,65534,123696,59,816,1,"0100770",1438236823,1438236823,1610038211,-1,0
6441313836,6433650769,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-cn/excel16.opal","opal",65534,65534,154096,59,864,1,"0100770",1438236821,1438236821,1610038211,-1,0
6433650791,6433650769,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-cn/spd16.opal","opal",65534,65534,14358,59,144,1,"0100770",1438236824,1438236824,1610038211,-1,0
6433650794,6433650769,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-cn/visio16.opal","opal",65534,65534,90172,59,624,1,"0100770",1438236824,1438236824,1610038212,-1,0
6441313839,6433650769,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-cn/lync16.opal","opal",65534,65534,16660,59,192,1,"0100770",1438236821,1438236821,1610038212,-1,0
6433650797,6433650769,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-cn/octres.dll","dll",65534,65534,387752,59,1328,1,"0100770",1438349912,1438349912,1610038212,-1,0
6433650800,6433650769,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-cn/word16.opal","opal",65534,65534,197398,59,960,1,"0100770",1438236824,1438236824,1610038212,-1,0
6433650769,6433650529,3,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/zh-cn","",65534,65534,381,59,64,2,"0040770",1610038212,1610038212,1610038224,13,2311164
6433650662,6433650661,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/de-de/access16.opal","opal",65534,65534,143930,59,848,1,"0100770",1438236815,1438236815,1610038197,-1,0
6433650665,6433650661,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/de-de/office16.opal","opal",65534,65534,1089404,59,2688,1,"0100770",1438236817,1438236817,1610038198,-1,0
6433650668,6433650661,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/de-de/pub16.opal","opal",65534,65534,65550,59,480,1,"0100770",1438236818,1438236818,1610038198,-1,0
6433650669,6433650661,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/de-de/proj16.opal","opal",65534,65534,247444,59,1056,1,"0100770",1438236818,1438236818,1610038198,-1,0
6433650672,6433650661,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/de-de/outlk16.opal","opal",65534,65534,716550,59,1968,1,"0100770",1438236818,1438236818,1610038198,-1,0
6441313746,6433650661,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/de-de/onent16.opal","opal",65534,65534,108598,59,720,1,"0100770",1438236817,1438236817,1610038198,-1,0
6433650675,6433650661,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/de-de/ppt16.opal","opal",65534,65534,227732,59,1008,1,"0100770",1438236818,1438236818,1610038199,-1,0
6441313749,6433650661,4,"/home/dsimsb/groups/RDNFTS/Office/Office 2016 Professional/admin/de-de/excel16.opal","opal",65534,65534,285482,59,1120,1,"0100770",1438236815,1438236815,1610038199,-1,0
