inode,parent-inode,directory-depth,"filename","fileExtension",UID,GID,st_size,st_dev,st_blocks,st_nlink,"st_mode",st_atime,st_mtime,st_ctime,pw_fcount,pw_dirsum
8184167655,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/267fbe90-fcb3-42c6-ada1-1d9ca0e0ebc7_Writere8132975-6f93-4464-a53e-1050253ae220.xml","xml",65534,65534,3982402,59,8864,1,"0100770",1689927931,1689927931,1689927931,-1,0
5938093201,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/5072dc23-8a78-11e5-80b4-806e6f6e6963.vhdx","vhdx",65534,65534,60750299136,59,133245744,1,"0100770",1689927935,1689927935,1689927935,-1,0
8184167654,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/267fbe90-fcb3-42c6-ada1-1d9ca0e0ebc7_Writer0bada1de-01a9-4625-8278-69e735f39dd2.xml","xml",65534,65534,3138,59,48,1,"0100770",1689927931,1689927931,1689927931,-1,0
8184697827,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/267fbe90-fcb3-42c6-ada1-1d9ca0e0ebc7_Writer2707761b-2324-473d-88eb-eb007a359533.xml","xml",65534,65534,2328,59,48,1,"0100770",1689927932,1689927932,1689927932,-1,0
8184167656,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/267fbe90-fcb3-42c6-ada1-1d9ca0e0ebc7_Writer542da469-d3e1-473c-9f4f-7847f01fc64f.xml","xml",65534,65534,1488,59,48,1,"0100770",1689927931,1689927931,1689927931,-1,0
8184697824,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/267fbe90-fcb3-42c6-ada1-1d9ca0e0ebc7_Writerbe000cbe-11fe-4426-9c58-531aa6355fc4.xml","xml",65534,65534,3988,59,48,1,"0100770",1689927931,1689927931,1689927931,-1,0
8184167652,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/267fbe90-fcb3-42c6-ada1-1d9ca0e0ebc7_Writerd61d61c8-d73a-4eee-8cdd-f6f9786b7124.xml","xml",65534,65534,1746,59,48,1,"0100770",1689927931,1689927931,1689927931,-1,0
8184167653,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/267fbe90-fcb3-42c6-ada1-1d9ca0e0ebc7_Writer75dfb225-e2e4-4d39-9ac9-ffaff65ddf06.xml","xml",65534,65534,1628,59,48,1,"0100770",1689927931,1689927931,1689927931,-1,0
8184167660,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/BackupSpecs.xml","xml",65534,65534,1274,59,48,1,"0100770",1689927932,1689927932,1689927932,-1,0
8184167657,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/267fbe90-fcb3-42c6-ada1-1d9ca0e0ebc7_Writera6ad56c2-b509-4e6c-bb19-49d8f43532f0.xml","xml",65534,65534,1484,59,48,1,"0100770",1689927932,1689927932,1689927932,-1,0
8184697825,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/267fbe90-fcb3-42c6-ada1-1d9ca0e0ebc7_Writerafbab4a2-367d-4d15-a586-71dbb18f8485.xml","xml",65534,65534,3828,59,48,1,"0100770",1689927931,1689927931,1689927931,-1,0
5939070722,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/5072dc22-8a78-11e5-80b4-806e6f6e6963.vhdx","vhdx",65534,65534,333447168,59,713904,1,"0100770",1689927934,1689927934,1689927934,-1,0
8184697829,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/267fbe90-fcb3-42c6-ada1-1d9ca0e0ebc7_Writerb2014c9e-8711-4c5c-a5a9-3cf384484757.xml","xml",65534,65534,1850,59,48,1,"0100770",1689927932,1689927932,1689927932,-1,0
8184697826,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/267fbe90-fcb3-42c6-ada1-1d9ca0e0ebc7_Writer4dc3bdd4-ab48-4d07-adb0-3bee2926fd7f.xml","xml",65534,65534,2908,59,48,1,"0100770",1689927931,1689927931,1689927931,-1,0
8184697830,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/267fbe90-fcb3-42c6-ada1-1d9ca0e0ebc7_Components.xml","xml",65534,65534,12462,59,144,1,"0100770",1689927933,1689927933,1689927933,-1,0
5939070721,5939070719,4,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518","",65534,65534,1617,59,64,2,"0040770",1689927934,1689927934,1689927934,18,61087777360
8238258197,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/fa99bda5-6a0b-4a00-b991-26902e8f52e0.vhdx","vhdx",65534,65534,411041792,59,881104,1,"0100770",1692666192,1692666192,1692666192,-1,0
8236059876,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/030705fa-5379-42fe-82ff-a25cca8bb827_Components.xml","xml",65534,65534,15672,59,144,1,"0100770",1692666191,1692666191,1692666191,-1,0
8236059869,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/030705fa-5379-42fe-82ff-a25cca8bb827_Writerafbab4a2-367d-4d15-a586-71dbb18f8485.xml","xml",65534,65534,2940,59,48,1,"0100770",1692666189,1692666189,1692666189,-1,0
8238258191,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/Esp.vhdx","vhdx",65534,65534,46137344,59,85904,1,"0100770",1692666191,1692666191,1692666191,-1,0
8236059872,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/030705fa-5379-42fe-82ff-a25cca8bb827_Writer2707761b-2324-473d-88eb-eb007a359533.xml","xml",65534,65534,2300,59,48,1,"0100770",1692666189,1692666189,1692666189,-1,0
8236059866,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/030705fa-5379-42fe-82ff-a25cca8bb827_Writere8132975-6f93-4464-a53e-1050253ae220.xml","xml",65534,65534,5365190,59,14112,1,"0100770",1692666189,1692666189,1692666189,-1,0
8236059864,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/030705fa-5379-42fe-82ff-a25cca8bb827_Writer75dfb225-e2e4-4d39-9ac9-ffaff65ddf06.xml","xml",65534,65534,1628,59,48,1,"0100770",1692666189,1692666189,1692666189,-1,0
8238258210,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/030705fa-5379-42fe-82ff-a25cca8bb827_Writerd61d61c8-d73a-4eee-8cdd-f6f9786b7124.xml","xml",65534,65534,1746,59,48,1,"0100770",1692666189,1692666189,1692666189,-1,0
8236059861,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/f439c820-9d43-4748-8ce2-18354c52a76f.vhdx","vhdx",65534,65534,20174602240,59,43276192,1,"0100770",1692666192,1692666192,1692666192,-1,0
8236059870,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/030705fa-5379-42fe-82ff-a25cca8bb827_Writerbe000cbe-11fe-4426-9c58-531aa6355fc4.xml","xml",65534,65534,4782,59,48,1,"0100770",1692666189,1692666189,1692666189,-1,0
8236059865,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/030705fa-5379-42fe-82ff-a25cca8bb827_Writer0bada1de-01a9-4625-8278-69e735f39dd2.xml","xml",65534,65534,3138,59,48,1,"0100770",1692666189,1692666189,1692666189,-1,0
8238258211,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/BackupSpecs.xml","xml",65534,65534,1526,59,48,1,"0100770",1692666190,1692666190,1692666190,-1,0
8236059871,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/030705fa-5379-42fe-82ff-a25cca8bb827_Writer542da469-d3e1-473c-9f4f-7847f01fc64f.xml","xml",65534,65534,1488,59,48,1,"0100770",1692666189,1692666189,1692666189,-1,0
8236059873,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/030705fa-5379-42fe-82ff-a25cca8bb827_Writerb2014c9e-8711-4c5c-a5a9-3cf384484757.xml","xml",65534,65534,1850,59,48,1,"0100770",1692666189,1692666189,1692666189,-1,0
8236059875,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/030705fa-5379-42fe-82ff-a25cca8bb827_AdditionalFilesc3b9f3c7-5e52-4d5e-8b20-19adc95a34c7.xml","xml",65534,65534,776,59,48,1,"0100770",1692666190,1692666190,1692666190,-1,0
8236059874,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/030705fa-5379-42fe-82ff-a25cca8bb827_RegistryExcludes.xml","xml",65534,65534,6228,59,48,1,"0100770",1692666190,1692666190,1692666190,-1,0
8236059867,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/030705fa-5379-42fe-82ff-a25cca8bb827_Writer4dc3bdd4-ab48-4d07-adb0-3bee2926fd7f.xml","xml",65534,65534,4120,59,48,1,"0100770",1692666189,1692666189,1692666189,-1,0
8236059868,8236059860,5,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755/030705fa-5379-42fe-82ff-a25cca8bb827_Writera6ad56c2-b509-4e6c-bb19-49d8f43532f0.xml","xml",65534,65534,1484,59,48,1,"0100770",1692666189,1692666189,1692666189,-1,0
8236059860,8238258189,4,"/home/dsimsb/groups/dcback/research.computing/Monday/WindowsImageBackup/rocinante/Backup 2023-08-22 005755","",65534,65534,1542,59,64,2,"0040770",1692666191,1692666191,1692666191,18,20637196244
8235105643,8237774747,4,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/SPPMetadataCache","",65534,65534,0,59,64,2,"0040770",1692954291,1692954291,1692954291,0,0
