inode,parent-inode,directory-depth,"filename","fileExtension",UID,GID,st_size,st_dev,st_blocks,st_nlink,"st_mode",st_atime,st_mtime,st_ctime,pw_fcount,pw_dirsum
6521507126,0,-1,"/home/dsimsb/groups/derm_image_data","",0,10,89,59,64,5,"0040770",1642022255,1642022255,1642022255,3,234
6775136052,6521507126,0,"/home/dsimsb/groups/derm_image_data/Raidshare2","",0,10,73,59,64,5,"0040770",1652128694,1652128694,1652128694,3,97
6785142382,6521507126,0,"/home/dsimsb/groups/derm_image_data/Raidshare3","",0,10,74,59,64,5,"0040770",1656368244,1656368244,1656368244,3,164
7701462134,6775136052,1,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTCX","",65534,100113,0,59,64,2,"0040770",1652128688,1652128688,1652128694,0,0
6775136050,6775136052,1,"/home/dsimsb/groups/derm_image_data/Raidshare2/Merlin","",65534,100113,53,59,64,4,"0040770",1652128705,1652128705,1652128705,2,44
6775136049,6775136052,1,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021","",65534,100113,44,59,64,4,"0040770",1652746239,1652746239,1652746239,2,100
7747815193,6785142382,1,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1","",65534,65534,66,59,64,5,"0040770",1706901349,1706901349,1706901349,3,220
7112870010,6785142382,1,"/home/dsimsb/groups/derm_image_data/Raidshare3/Merlin","",65534,65534,54,59,64,4,"0040770",1656368239,1656368239,1656368239,2,110
7159465989,6785142382,1,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTC2021","",65534,65534,44,59,64,4,"0040770",1643404135,1643404135,1643404135,2,100
7398996244,7398996243,1,"/home/dsimsb/groups/derm_image_data/Procedure_Media/README.txt","txt",4261,65534,241,59,96,1,"0100770",1642022386,1642022386,1642022391,-1,0
7398996243,6521507126,0,"/home/dsimsb/groups/derm_image_data/Procedure_Media","",0,10,87,59,64,3,"0040770",1643223080,1643223080,1643223080,2,392
7685283017,6775136050,2,"/home/dsimsb/groups/derm_image_data/Raidshare2/Merlin/ThumbsX","",65534,65534,0,59,64,2,"0040770",1652128699,1652128699,1652128705,0,0
6775136051,6775136050,2,"/home/dsimsb/groups/derm_image_data/Raidshare2/Merlin/Thumbs2021","",65534,65534,44,59,64,4,"0040770",1652746236,1652746236,1652746236,2,100
7720477059,6775136049,2,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2022","",65534,65534,20,59,64,3,"0040770",1652746239,1652746239,1652746239,1,26
6767793645,6775136049,2,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021","",65534,65534,80,59,64,6,"0040770",1638405017,1638405017,1638405017,4,104
8700671308,7747815193,2,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024","",65534,65534,80,59,64,6,"0040770",1717806726,1717806726,1717806726,4,104
7950736901,7747815193,2,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023","",65534,65534,100,59,64,7,"0040770",1696023937,1696023937,1696023937,5,156
7086993247,7159465989,2,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTC2021/2021","",65534,65534,60,59,64,5,"0040770",1638400024,1638400024,1638400024,3,234
7112870022,7112870010,2,"/home/dsimsb/groups/derm_image_data/Raidshare3/Merlin/Thumbs2021","",65534,65534,44,59,64,4,"0040770",1643404130,1643404130,1643404130,2,100
7419816397,7159465989,2,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTC2021/2022","",65534,65534,40,59,64,4,"0040770",1644005444,1644005444,1644005444,2,52
7950736902,7950736901,3,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/01","",65534,65534,26,59,64,3,"0040770",1672964521,1672964521,1672964521,1,0
8012781809,7950736901,3,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/02","",65534,65534,26,59,64,3,"0040770",1677200936,1677200936,1677200936,1,0
8299071670,7950736901,3,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/09","",65534,65534,26,59,64,3,"0040770",1696023937,1696023937,1696023937,1,164
7738335305,7112870010,2,"/home/dsimsb/groups/derm_image_data/Raidshare3/Merlin/ThumbsX1","",65534,65534,66,59,64,5,"0040770",1706901342,1706901342,1706901342,3,220
7058803197,7720477059,3,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2022/05","",65534,65534,26,59,64,3,"0040770",1652746239,1652746239,1652746239,1,240
8088569187,7950736901,3,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/05","",65534,65534,26,59,64,3,"0040770",1683239648,1683239648,1683239648,1,160
7736367280,7747815193,2,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2022","",65534,65534,40,59,64,4,"0040770",1667966039,1667966039,1667966039,2,494
6798781054,6767793645,3,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/08","",65534,65534,26,59,64,3,"0040770",1628887426,1628887426,1628887426,1,120
7301802252,6767793645,3,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/12","",65534,65534,26,59,64,3,"0040770",1638405017,1638405017,1638405017,1,360
7043292888,6767793645,3,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/10","",65534,65534,26,59,64,3,"0040770",1633047701,1633047701,1633047701,1,0
6900575141,6767793645,3,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/09","",65534,65534,26,59,64,3,"0040770",1630512275,1630512275,1630512275,1,40
8942104486,8700671308,3,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/06","",65534,65534,26,59,64,3,"0040770",1717806726,1717806726,1717806726,1,492
6798781052,6775136051,3,"/home/dsimsb/groups/derm_image_data/Raidshare2/Merlin/Thumbs2021/2021","",65534,65534,80,59,64,6,"0040770",1638405014,1638405014,1638405014,4,104
8766051033,8700671308,3,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/03","",65534,65534,26,59,64,3,"0040770",1710522688,1710522688,1710522688,1,123
7713821150,6775136051,3,"/home/dsimsb/groups/derm_image_data/Raidshare2/Merlin/Thumbs2021/2022","",65534,65534,20,59,64,3,"0040770",1652746236,1652746236,1652746236,1,26
8869344299,8700671308,3,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05","",65534,65534,26,59,64,3,"0040770",1715366930,1715366930,1715366930,1,656
8700671309,8700671308,3,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/02","",65534,65534,26,59,64,3,"0040770",1706901349,1706901349,1706901349,1,574
7112870121,7086993247,3,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTC2021/2021/10","",65534,65534,26,59,64,3,"0040770",1634345906,1634345906,1634345906,1,0
7247428911,7086993247,3,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTC2021/2021/11","",65534,65534,26,59,64,3,"0040770",1637106242,1637106242,1637106242,1,0
8304288134,8304288129,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/09/pdir0000/prd2_hi_j0492_17be.jpeg","jpeg",65534,65534,3071495,59,7072,1,"0100770",1696023905,1696023905,1696023954,-1,0
8299071675,8304288129,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/09/pdir0000/prd2_hi_j0490_3ca5.jpeg","jpeg",65534,65534,3051963,59,7040,1,"0100770",1696023905,1696023905,1696023942,-1,0
8304288132,8304288129,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/09/pdir0000/prd2_hi_j0491_5a4e.jpeg","jpeg",65534,65534,2632406,59,6224,1,"0100770",1696023905,1696023905,1696023946,-1,0
8304288130,8304288129,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/09/pdir0000/prd2_hi_j0489_0737.jpeg","jpeg",65534,65534,434092,59,1408,1,"0100770",1696023905,1696023905,1696023938,-1,0
8304288129,8299071670,4,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/09/pdir0000","",65534,65534,164,59,64,2,"0040770",1696023953,1696023953,1696023953,4,9189956
7721257905,7426971176,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2022/05/pdir0000/68e6_hi_j0005_1047.jpg","jpg",65534,65534,77768,59,528,1,"0100770",1652746917,1652746917,1652746957,-1,0
7058803198,7426971176,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2022/05/pdir0000/509c_hi_j0002_54d9.jpg","jpg",65534,65534,310974,59,1168,1,"0100770",1652746072,1652746072,1652746239,-1,0
7694433601,7426971176,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2022/05/pdir0000/15bb_hi_j0004_1dc8.jpg","jpg",65534,65534,158112,59,880,1,"0100770",1652746633,1652746633,1652746669,-1,0
7058803199,7426971176,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2022/05/pdir0000/5652_hi_j0003_69bb.jpg","jpg",65534,65534,358721,59,1264,1,"0100770",1652746362,1652746362,1652746397,-1,0
7511840302,7426971176,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2022/05/pdir0000/6582_hi_j0006_51f3.jpg","jpg",65534,65534,107574,59,720,1,"0100770",1652747548,1652747548,1652747589,-1,0
8014038289,8012781809,4,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/02/pdir0001","",65534,65534,0,59,64,2,"0040770",1686843429,1686843429,1686843429,0,0
7950736903,7950736902,4,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/01/pdir0000","",65534,65534,0,59,64,2,"0040770",1686843431,1686843431,1686843431,0,0
6727245856,6727245854,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/08/pdir0000/2823_hi_j0006_52d6.png","png",65534,65534,1515185,59,3520,1,"0100770",1628887601,1628887601,1637177252,-1,0
6767793649,6727245854,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/08/pdir0000/36d9_hi_j0007_1cbd.jpg","jpg",65534,65534,326425,59,1200,1,"0100770",1628887603,1628887603,1637177250,-1,0
6873378986,6727245854,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/08/pdir0000/1ee1_hi_j0008_685e.png","png",65534,65534,757640,59,2048,1,"0100770",1629909540,1629909540,1637177247,-1,0
6727245854,6798781054,4,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/08/pdir0000","",65534,65534,120,59,64,2,"0040770",1629909540,1629909540,1629909540,3,2599250
7703710619,7426971176,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2022/05/pdir0000/54bd_hi_j0007_3e06.jpg","jpg",65534,65534,88189,59,576,1,"0100770",1652747860,1652747860,1652747897,-1,0
7426971176,7058803197,4,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2022/05/pdir0000","",65534,65534,240,59,64,2,"0040770",1652747897,1652747897,1652747897,6,1101338
7427070616,7419816397,3,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTC2021/2022/01","",65534,65534,26,59,64,3,"0040770",1643404135,1643404135,1643404135,1,540
8088569189,8088569188,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/05/pdir0001/prd2_hi_j0094_561f.jpg","jpg",65534,65534,71471,59,480,1,"0100770",1683239607,1683239607,1683239652,-1,0
8088569191,8088569188,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/05/pdir0001/prd2_hi_j0095_7211.jpg","jpg",65534,65534,89623,59,576,1,"0100770",1683239607,1683239607,1683239655,-1,0
8086263569,8088569188,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/05/pdir0001/prd2_hi_j0093_57e9.jpg","jpg",65534,65534,59105,59,432,1,"0100770",1683239607,1683239607,1683239649,-1,0
8088569193,8088569188,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/05/pdir0001/prd2_hi_j0096_58ab.jpg","jpg",65534,65534,86096,59,576,1,"0100770",1683239607,1683239607,1683239659,-1,0
8088569188,8088569187,4,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2023/05/pdir0001","",65534,65534,160,59,64,2,"0040770",1683239659,1683239659,1683239659,4,306295
7086993248,7112870121,4,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTC2021/2021/10/pdir0092","",65534,65534,0,59,64,2,"0040770",1638853579,1638853579,1638853579,0,0
7248632405,7247428911,4,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTC2021/2021/11/pdir0092","",65534,65534,0,59,64,2,"0040770",1669177629,1669177629,1669177629,0,0
7045855178,7043292888,4,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/10/pdir0000","",65534,65534,0,59,64,2,"0040770",1639092121,1639092121,1639092121,0,0
7460929907,7419816397,3,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTC2021/2022/02","",65534,65534,26,59,64,3,"0040770",1644005444,1644005444,1644005444,1,495
8762893629,8766051034,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/03/pdir0001/prd2_hi_j0205_23f2.jpeg","jpeg",65534,65534,2244949,59,5472,1,"0100770",1710522654,1710522654,1710522689,-1,0
8766051038,8766051034,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/03/pdir0001/prd2_hi_j0206_355d.jpeg","jpeg",65534,65534,3659313,59,8224,1,"0100770",1710522654,1710522654,1710522696,-1,0
8763348836,8766051034,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/03/pdir0001/prd2_hi_j0267_2de1.jpeg","jpeg",65534,65534,2735034,59,6416,1,"0100770",1710541716,1710541716,1710541747,-1,0
8766051034,8766051033,4,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/03/pdir0001","",65534,65534,123,59,64,2,"0040770",1710541747,1710541747,1710541747,3,8639296
6900203038,6928036421,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/09/pdir0000/1090_hi_j0009_18c0.jpg","jpg",65534,65534,436546,59,1424,1,"0100770",1630512421,1630512421,1630512423,-1,0
6928036421,6900575141,4,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/09/pdir0000","",65534,65534,40,59,64,2,"0040770",1639092142,1639092142,1639092142,1,436546
8942104493,8941956401,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/06/pdir0002/prd2_hi_j0120_29b8.jpeg","jpeg",65534,65534,3120505,59,7168,1,"0100770",1717806689,1717806689,1717806739,-1,0
8942104509,8941956401,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/06/pdir0002/prd2_hi_j0127_4d1e.jpeg","jpeg",65534,65534,3371736,59,7664,1,"0100770",1717806829,1717806829,1717806878,-1,0
8942104512,8941956401,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/06/pdir0002/prd2_hi_j0128_5a9c.jpeg","jpeg",65534,65534,3613442,59,8144,1,"0100770",1717806829,1717806829,1717806884,-1,0
8942104495,8941956401,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/06/pdir0002/prd2_hi_j0121_00a4.jpeg","jpeg",65534,65534,3613442,59,8144,1,"0100770",1717806689,1717806689,1717806746,-1,0
8942104502,8941956401,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/06/pdir0002/prd2_hi_j0125_21f8.jpeg","jpeg",65534,65534,1929530,59,4336,1,"0100770",1717806829,1717806829,1717806865,-1,0
8942104487,8941956401,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/06/pdir0002/prd2_hi_j0118_2217.jpeg","jpeg",65534,65534,1929530,59,5360,1,"0100770",1717806689,1717806689,1717806727,-1,0
8942104490,8941956401,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/06/pdir0002/prd2_hi_j0119_12ff.jpeg","jpeg",65534,65534,2937799,59,7840,1,"0100770",1717806689,1717806689,1717806733,-1,0
8941956411,8941956401,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/06/pdir0002/prd2_hi_j0124_7153.jpeg","jpeg",65534,65534,3371736,59,7664,1,"0100770",1717806689,1717806689,1717806765,-1,0
8942104505,8941956401,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/06/pdir0002/prd2_hi_j0126_76af.jpeg","jpeg",65534,65534,2937799,59,6816,1,"0100770",1717806829,1717806829,1717806871,-1,0
8942446410,8941956401,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/06/pdir0002/prd2_hi_j0122_0de4.jpeg","jpeg",65534,65534,3515046,59,9488,1,"0100770",1717806689,1717806689,1717806752,-1,0
8942104515,8941956401,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/06/pdir0002/prd2_hi_j0129_66a2.jpeg","jpeg",65534,65534,3815845,59,8528,1,"0100770",1717806829,1717806829,1717806893,-1,0
8941956408,8941956401,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/06/pdir0002/prd2_hi_j0123_2fb8.jpeg","jpeg",65534,65534,3815845,59,8528,1,"0100770",1717806689,1717806689,1717806759,-1,0
8941956401,8942104486,4,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/06/pdir0002","",65534,65534,492,59,64,2,"0040770",1717806893,1717806893,1717806893,12,37972255
7298001782,6798781052,4,"/home/dsimsb/groups/derm_image_data/Raidshare2/Merlin/Thumbs2021/2021/12","",65534,65534,26,59,64,3,"0040770",1638405014,1638405014,1638405014,1,684
6867579847,6798781052,4,"/home/dsimsb/groups/derm_image_data/Raidshare2/Merlin/Thumbs2021/2021/09","",65534,65534,26,59,64,3,"0040770",1630512273,1630512273,1630512273,1,76
6798781053,6798781052,4,"/home/dsimsb/groups/derm_image_data/Raidshare2/Merlin/Thumbs2021/2021/08","",65534,65534,26,59,64,3,"0040770",1628887423,1628887423,1628887423,1,228
7703710573,7713821150,4,"/home/dsimsb/groups/derm_image_data/Raidshare2/Merlin/Thumbs2021/2022/05","",65534,65534,26,59,64,3,"0040770",1652746236,1652746236,1652746236,1,456
7305145677,7307273718,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/12/pdir0000/50e0_hi_j0070_14ef.jpg","jpg",65534,65534,506925,59,1552,1,"0100770",1638510439,1638510439,1638510451,-1,0
7307115962,7307273718,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/12/pdir0000/672d_hi_j0071_09fb.jpg","jpg",65534,65534,491236,59,1520,1,"0100770",1638510442,1638510442,1638510457,-1,0
7307115961,7307273718,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/12/pdir0000/7e07_hi_j0069_0a56.jpg","jpg",65534,65534,563341,59,1664,1,"0100770",1638510436,1638510436,1638510451,-1,0
7317969774,7307273718,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/12/pdir0000/30f3_hi_j0075_0b16.jpg","jpg",65534,65534,570083,59,1680,1,"0100770",1638510515,1638510515,1638510521,-1,0
7311374559,7307273718,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/12/pdir0000/10bb_hi_j0072_775a.jpg","jpg",65534,65534,523399,59,1584,1,"0100770",1638510506,1638510506,1638510521,-1,0
7311969946,7307273718,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/12/pdir0000/19f8_hi_j0068_7eb4.jpg","jpg",65534,65534,521064,59,1584,1,"0100770",1638510434,1638510434,1638510446,-1,0
7311374560,7307273718,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/12/pdir0000/5fa1_hi_j0074_651e.jpg","jpg",65534,65534,551445,59,1648,1,"0100770",1638510512,1638510512,1638510526,-1,0
7311374564,7307273718,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/12/pdir0000/387f_hi_j0076_36c3.jpg","jpg",65534,65534,599777,59,1744,1,"0100770",1638510518,1638510518,1638510532,-1,0
7307115965,7307273718,5,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/12/pdir0000/5e0f_hi_j0073_0106.jpg","jpg",65534,65534,568825,59,1680,1,"0100770",1638510509,1638510509,1638510521,-1,0
7307273718,7301802252,4,"/home/dsimsb/groups/derm_image_data/Raidshare2/IPTC2021/2021/12/pdir0000","",65534,65534,360,59,64,2,"0040770",1639113567,1639113567,1639113567,9,4896095
8885666590,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0215_39db.jpeg","jpeg",65534,65534,2407259,59,6480,1,"0100770",1716303939,1716303939,1716304040,-1,0
8890821055,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0217_662a.jpeg","jpeg",65534,65534,2529841,59,7040,1,"0100770",1716303940,1716303940,1716304057,-1,0
8885666586,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0213_6a2d.jpeg","jpeg",65534,65534,2439510,59,5840,1,"0100770",1716303939,1716303939,1716304021,-1,0
8885666595,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0218_0beb.jpeg","jpeg",65534,65534,2346574,59,5664,1,"0100770",1716303940,1716303940,1716304066,-1,0
8885666584,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0211_21ae.jpeg","jpeg",65534,65534,2385570,59,5744,1,"0100770",1716303939,1716303939,1716304000,-1,0
8890821051,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0216_6b4b.jpeg","jpeg",65534,65534,2363933,59,5696,1,"0100770",1716303940,1716303940,1716304048,-1,0
8885666589,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0214_7c93.jpeg","jpeg",65534,65534,2406217,59,5776,1,"0100770",1716303939,1716303939,1716304030,-1,0
8890551784,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0209_7d9f.jpeg","jpeg",65534,65534,2466329,59,6864,1,"0100770",1716303939,1716303939,1716303982,-1,0
8890821066,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0221_3fae.jpeg","jpeg",65534,65534,2205662,59,5904,1,"0100770",1716303940,1716303940,1716304092,-1,0
8890821061,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0220_6418.jpeg","jpeg",65534,65534,2436816,59,5840,1,"0100770",1716303940,1716303940,1716304083,-1,0
8890821030,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0210_6427.jpeg","jpeg",65534,65534,2534004,59,6032,1,"0100770",1716303939,1716303939,1716303990,-1,0
8869344302,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0038_109b.jpeg","jpeg",65534,65534,2484985,59,5936,1,"0100770",1715366892,1715366892,1715366937,-1,0
8863671373,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0037_1404.jpeg","jpeg",65534,65534,4330290,59,10048,1,"0100770",1715366892,1715366892,1715366931,-1,0
8885666599,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0219_7e0d.jpeg","jpeg",65534,65534,2390568,59,6384,1,"0100770",1716303940,1716303940,1716304074,-1,0
8890551790,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0212_0131.jpeg","jpeg",65534,65534,2472257,59,5904,1,"0100770",1716303939,1716303939,1716304011,-1,0
8890821074,8869344300,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001/prd2_hi_j0222_26f3.jpeg","jpeg",65534,65534,2633419,59,6224,1,"0100770",1716303940,1716303940,1716304101,-1,0
8869344300,8869344299,4,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/05/pdir0001","",65534,65534,656,59,64,2,"0040770",1716304101,1716304101,1716304101,16,40833234
8725808895,8700671310,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/02/pdir0002/prd2_hi_j0396_58d9.jpeg","jpeg",65534,65534,3064278,59,7072,1,"0100770",1708037359,1708037359,1708037418,-1,0
8714450348,8700671310,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/02/pdir0002/prd2_hi_j0399_2244.jpeg","jpeg",65534,65534,1585252,59,3664,1,"0100770",1708041606,1708041606,1708041662,-1,0
8714450343,8700671310,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/02/pdir0002/prd2_hi_j0397_6648.jpeg","jpeg",65534,65534,336916,59,1232,1,"0100770",1708041605,1708041605,1708041646,-1,0
8725808892,8700671310,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/02/pdir0002/prd2_hi_j0395_7e3f.jpeg","jpeg",65534,65534,3092932,59,7120,1,"0100770",1708037359,1708037359,1708037409,-1,0
8702005171,8700671310,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/02/pdir0002/prd2_hi_j0074_6671.jpeg","jpeg",65534,65534,2651974,59,6256,1,"0100770",1706901469,1706901469,1706901520,-1,0
8714450345,8700671310,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/02/pdir0002/prd2_hi_j0398_7443.jpeg","jpeg",65534,65534,1593601,59,3680,1,"0100770",1708041605,1708041605,1708041654,-1,0
8702005174,8700671310,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/02/pdir0002/prd2_hi_j0075_5e5e.jpeg","jpeg",65534,65534,3664825,59,8240,1,"0100770",1706901469,1706901469,1706901527,-1,0
8714450350,8700671310,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/02/pdir0002/prd2_hi_j0400_31f7.jpeg","jpeg",65534,65534,2088201,59,4640,1,"0100770",1708041606,1708041606,1708041669,-1,0
8700671313,8700671310,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/02/pdir0002/prd2_hi_j0072_6201.jpeg","jpeg",65534,65534,3026290,59,6992,1,"0100770",1706901469,1706901469,1706901506,-1,0
8702005167,8700671310,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/02/pdir0002/prd2_hi_j0073_392c.jpeg","jpeg",65534,65534,2902043,59,6752,1,"0100770",1706901469,1706901469,1706901513,-1,0
8714450352,8700671310,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/02/pdir0002/prd2_hi_j0401_5640.jpeg","jpeg",65534,65534,2082737,59,4640,1,"0100770",1708041606,1708041606,1708041678,-1,0
8700971392,8700671310,5,"/home/dsimsb/groups/derm_image_data/Raidshare3/IPTCX1/2024/02/pdir0002/prd2_hi_j0070_054b.jpeg","jpeg",65534,65534,3300595,59,7520,1,"0100770",1706901311,1706901311,1706901350,-1,0
